"VESTIGINGSNUMMER","url"
"04HM00","https://sterrenwachterloosdrecht.nl/files/media/2015/02/schoolgids-2017-2018-definitief.x86309.pdf"
"04HM01",NA
"04HO00","http://www.wicherzitsema.nl/docs/schooldocumenten/Schoolgids%202017-2018.pdf"
"04HS00","https://www.detoermalijn.com/wp-content/uploads/2015/03/Schoolgids1718def..pdf"
"04HU00","http://www.hazzeleger.nl/assets/Uploads/Docs/Subsite-29/Schoolgids-OT6-2017-2018-201711.pdf"
"04HW00","http://obscommissarisgaarlandt.nl/contentfiles/04HW00/Document/30309/30308525.pdf"
"04HX00",NA
"04HZ00","http://www.basisschool-willemdezwijger.nl/bestanden/454250/2017-2018--Willem-de-Zwijger-schoolgids110717.pdf"
"04IA00",NA
"04IB00","http://www.obswonderwijs.nl/uploads/5/4/7/4/54745617/schoolgids_2017-2018.pdf"
"04IM00",NA
"04IM01",NA
"04IP00","https://www.bsamby.nl/images/Schoolgids/algemeen-basisschool-Amby.pdf"
"04IQ00","https://www.antoniusvoorhout.nl/sophia_C01/UploadData/images/14/617/0/Schoolgids-2017-2018-def-.pdf"
"04IR00","http://www.cbsdewegwijzer.eu/images/Schooljaar_2017-2018/Schoolgids_2017-2018/Schoolgids_2017-2018.pdf"
"04IT00",NA
"04IU00","http://www.asvo.nl/bestanden/279/Schoolgids-Asvo-2017-2021-v4.pdf"
"04IY00",NA
"04IZ00","http://www.earnewjuk-easterlittens.nl/images/Skoallepraat/Schoolgids%202017-2018.pdf"
"04JA00",NA
"04JF00","http://www.dezaaierandel.nl/algemeen/uploads/images/Algemeen/Nieuwsbrieven/schoolgids%202016-2017%20site.pdf"
"04JG00",NA
"04JI00",NA
"04JJ00","http://www.cbshetkompas-ajp.nl/uploads/images/schoolgids-2017-2018-cbs-het-kompas-def.pdf"
"04JO00","http://www.cbsdezonnewijzersiddeburen.nl/images/Informatie_2016-2017/schoolgids_2016-2017_de_zonnewijzer.pdf"
"04JR00",NA
"04JS00",NA
"04JU00","https://tarissing.noventa.nl/wp-content/uploads/sites/19/2017/09/schoolgids-2017-2018.pdf"
"04JV00",NA
"04JW00",NA
"04JX00",NA
"04JZ00",NA
"04KA00",NA
"04KD00",NA
"04KH00","http://www.nijegaast.nl/deklimbeam/wp-content/uploads/Schoolgids-De-Klimbeam-2017-2018-PDF.pdf"
"04KI00","http://www.haal-veluweplus.nl/gbsderegenboog-ouders/wp-content/uploads/sites/52/2013/12/Schoolgids-GBS-De-Regenboog-04KI-2015-2016-.pdf"
"04KI01",NA
"04KJ00",NA
"04KM00","https://www.deletterdoes-bs.nl/images/download/2017-2018/schoolgids_letterdoes_2017_2018.pdf"
"04KN00",NA
"04KT00",NA
"04KU00",NA
"04KY00",NA
"04KZ00",NA
"04LA00","http://derivieren.nl/wp-content/uploads/2017/12/Schoolgids-2017-2018.pdf"
"04LB00",NA
"04LD00",NA
"04LG00",NA
"04LI00","http://www.wegwijzerkesteren.nl/docs/Schoolgids 2017-2018.pdf"
"04LJ00",NA
"04LK00","http://www.bshetbeekdal.nl/sites/default/files/bestanden/BSB%20schoolgids%202017-2018%20website.pdf"
"04LL00",NA
"04LM00",NA
"04LN00",NA
"04LR00",NA
"04LV00",NA
"04LW00",NA
"04LX00",NA
"04LY00","http://www.cbsdeborgh.nl/school-informatie/schoolgids-2013-2014/uploads/Schoolgids%2020172018.pdf"
"04MA00",NA
"04MB00",NA
"04MF00","http://www.montessoridelft.nl/attachments/article/672/kalendergidsLR.pdf"
"04MG00",NA
"04MJ00","http://www.bogermanhouten.nl/Documents/schoolgids%201718%20website.pdf"
"04MK00",NA
"04ML00",NA
"04MN00",NA
"04MO00","https://cbsdepream-nl.cms-point.nl/upload/files/Schoolgids-DePream-2017-2018.pdf"
"04MS00","http://www.nijdjip-grou.nl/pam/custom/files/schoolgids-17-18.pdf"
"04MU00",NA
"04MV00",NA
"04MY00","https://hoeksteengiessenburg-live-b287d281bef0-006f730.aldryn-media.com/files/Schoolgids%2017-18%20CBS%20de%20Hoeksteen%20Giessenburg%20def.pdf"
"04NA00","http://www.nijegaast.nl/deklimbeam/wp-content/uploads/Schoolgids-De-Klimbeam-2017-2018-PDF.pdf"
"04NC00","http://www.bs-jenaplan-molenwijk.nl/bestanden/460348/Schoolgids-2017-2018-definitief.pdf"
"04NH00",NA
"04NI00","http://www.oerdracht.nl/images/downloads/Schoolgids%202017-2018%20def%2024-9-17.pdf"
"04NN00","http://2emarnixschool.nl/wp-content/uploads/2016/09/Schoolgids-2016-2017.pdf"
"04NO00","http://pcbsleerbroek.nl.server105.firstfind.nl/pcbsleerbroek.nl/wp-content/uploads/2017/12/SCHOOLGIDS-2017-2018V.pdf"
"04NP00","http://edeseschoolvereniging.nl/wp-content/uploads/2017/09/ESV_SCHOOLGIDS_2017-2018_VO2_LR-2.pdf"
"04NR00","https://koorschoolhaarlem.nl/wp-content/uploads/2016/12/Schoolgids-2016-2017-def.pdf"
"04NU00",NA
"04NV00",NA
"04NW00","http://www.dorpsschoolhalle.nl/pdf/1498735039.pdf"
"04OA00",NA
"04OB00","http://wr01.web2work.nl/Portals/263/docs/Schoolgids%20CBS%20De%20Wegwijzer.pdf"
"04OC00","http://www.openpoort.nl/wp-content/uploads/2016/03/Schoolgids-2015-2016.pdf"
"04OE00",NA
"04OF00","http://www.bongerd-ikt.nl/docs/Schoolgids%20Bongerd%202016-2017%20deel%201.pdf"
"04OH00","http://www.kws-overveen.nl/assets/uploads/files/1 - Onze school/2017-2018 schoolgids def..pdf"
"04OL00",NA
"04OM00",NA
"04ON00","http://beatrixschool.info/wp-content/uploads/2016/11/Schoolgids-2017-2018.pdf"
"04ON01","http://tamarschool.nl/wp-content/uploads/sites/3/2017/04/Schoolgids-2016-2017-Tamarschool.pdf"
"04OS00",NA
"04OT00",NA
"04OV00","http://kbsjeannedarc.nl/wp-content/uploads/sites/9/2015/07/Jaargids-2016-2017.pdf"
"04OW00",NA
"04PA00",NA
"04PF00","https://www.ommerkanaalschool.nl/uploads/2/8/6/9/2869195/schoolgids_2016_2017_bijgewerkt_10_5_2017.pdf"
"04PH00",NA
"04PI00",NA
"04PK00","https://www.calvijnschoolgouda.nl/Portals/23/DigArticle/32322/Logo 'Afvalvrije school' ALGEMEEN.pdf"
"04PL00",NA
"04PN00",NA
"04PO00",NA
"04PP00",NA
"04PQ00","http://www.cbsoene.nl/cbs/wp-content/uploads/2013/07/Schoolgids-2017-2018.pdf"
"04PR00",NA
"04PS00","http://www.barbier-ikt.nl/docs/schoolgids/schoolgids%202017.pdf"
"04PT00","https://www.hetblokland.nl/upload/197-Schoolgids_N.bs_Blokland_2017-2018.pdf"
"04PV00","http://www.gbsdewierde.nl/wp-content/uploads/2014/09/Schoolgids-2017_2018.pdf"
"04PX00","https://cpobhoeksteenmaurik-live-31b2b0f9ff9d4-739e983.aldryn-media.com/files/Schoolgids%20De%20Hoeksteen%202017-2018.pdf"
"04PY00",NA
"04PZ00","http://pcbderank.nl/wp-content/uploads/2014/09/Informatiegids.pdf"
"04QC00","http://nbsbaarn.nl/wp-content/uploads/2014/03/Schoolgids-2017-2018.pdf"
"04QD00",NA
"04QE00",NA
"04QG00","http://www.smdbbleskensgraaf.nl/bestanden/455953/Schoolgids-2017-2018-Website.pdf"
"04QH00",NA
"04QI00","https://schoolmetdebijbelnb.files.wordpress.com/2015/12/schoolgids-2017-2018-definitieve-versie.pdf"
"04QJ00",NA
"04QN00",NA
"04QP00",NA
"04QR00","http://www.cbs-oud-alblas.nl/bestanden/454612/GrvPr-Schoolgids-17-18.pdf"
"04QT00",NA
"04QU00",NA
"04QV00","http://www.rsgm.nl/documenten/schoolgids rsgm 2017-2018 (verkort).pdf"
"04QX00",NA
"04QY00","http://www.troubadour-arnhem.nl/media/schoolgids20152016ELD.pdf"
"04RA00","http://www.gbsdezaaier.nl/starnet/media/De_Zaaier_Schoolgids_20172018.pdf"
"04RC00",NA
"04RH00",NA
"04RH01",NA
"04RI00",NA
"04RJ00","http://accentsites.nl/site-content/uploads/sites/12/2017/09/Schoolgids-2017-2018-04RJ-De-Hoeksteen-klaar.pdf"
"04RK00","https://deschalmei-nl.cms-point.nl/upload/files/schoolgidsen(jaar)/Schoolgids-2017-2018.pdf"
"04RL00","https://www.ehslienden.nl/wp-content/uploads/EbenHaezer-schoolgids-2017-2018_web.pdf"
"04RM00","http://www.rkbsdezonneberg.nl/images/rkbs/documenten/schoolgids%202017-2018.pdf"
"04RO00",NA
"04RP00","http://www.basisschoolwereldwijs.nl/bestanden/453547/juli-2017-Schoolgids-2017-2018--Wereldwijs-%281%29.pdf"
"04RS00",NA
"04RT00","https://nutswassenaar-live-66a80701b16b4bf1830-9475568.aldryn-media.com/files/Nuts%20blauwe%20schoolgids%202017-2018.pdf"
"04RU00","https://www.kinderkringwoubrugge.nl/syndeo_data/media/schoolgids__2017-2018__2_.pdf"
"04SB00",NA
"04SC00","https://www.vsvsite.nl/web/user/files/Publicatie-Schoolgids%202017-2018-Voorlopige%20Uitgave%2001.pdf"
"04SG00",NA
"04SI00",NA
"04SJ00",NA
"04SK00","https://www.stfransschool.nl/upload/197-Schoolgids_Sint_Fransschool_algemeen_deel_2016-2017_def.pdf"
"04SL00",NA
"04SN00",NA
"04SO00",NA
"04SP00",NA
"04ST00","http://www.barbaraschool.nl/docs/Schoolgids%202017-2018%20definitief.pdf"
"04SV00","https://www.bsdeblokkendoos.nl/images/schoolgids-Blokkendoos-17-18-def.pdf"
"04SW00",NA
"04SX00",NA
"04SY00","http://www.gummarus.nl/wp-content/uploads/Schoolgids_Gummarus_2017-2018.pdf"
"04TA00",NA
"04TB00","http://www.grunslach.nl/images/Schoolgids%202017-2018.pdf"
"04TC00","http://www.cbswijngaarden.nl/bestanden/460517/Schoolgids-2017-2018.pdf"
"04TE00",NA
"04TF00","http://ontdekking.net/wp-content/uploads/2017/08/SchoolgidsOntdekking2017-2018.pdf"
"04TG00","http://cbsdrijber.nl/contentfiles/cbsdrijber/Document/38541/38540609.pdf"
"04TH00",NA
"04TK00","http://cbsdeparel.net/wp-content/uploads/2014/09/Schoolgids-2017-2018-df.pdf"
"04TL00",NA
"04TL01",NA
"04TM00","https://www.lourdesschool.nl/content/26335/download/clnt/62228_Lourdesschool_gids_15-18.pdf"
"04TN00",NA
"04TQ00","http://www.nijegaast.nl/deklimbeam/wp-content/uploads/Schoolgids-De-Klimbeam-2017-2018-PDF.pdf"
"04TU00","http://hethoge.nl/wp-content/uploads/2016/02/schoolgids-Het-Hoge-2017-2018-04TU.pdf"
"04TV00",NA
"04TW00","https://basisschoolstmichael-live-bd392603244a4-2a62794.aldryn-media.io/files/basisschoolstmichael/2016-2017%20Schoolgids.pdf"
"04TX00","http://www.cbsdehoeksteen.nl/wp-content/uploads/Schoolgids-CBS-De-Hoeksteen-Spijk-2017-2018.pdf"
"04UA00","http://www.smdbdeark.nl/uploads/images/schoolgids-2017-2018-smdb-de-ark-def.pdf"
"04UB00",NA
"04UC00","https://www.stjanbreezand.nl/wp-content/uploads/schoolgids-2017-2018.pdf"
"04UD00","http://www.marang.nl/wp-content/uploads/2016/06/Schoolgids-Marang-1.pdf"
"04UF00","http://www.stuifhoek.nl/wp-content/uploads/2017/10/De-Stuifhoek-Schoolgids.pdf"
"04UH00","http://www.cbsdezaaier.nl/admin/ResponsiveFilemanager-master/uploads/PDF/Schoolgids%20De%20Zaaier%202017-2018%20definitief.pdf"
"04UI00","http://www.smdbhetvisnet.nl/images/pdf/SMDB_-_Schoolgids_IA.pdf"
"04UL00","http://www.rehoboth-ijsselmuiden.nl/attachments/article/176/Schoolgids 2016-2017.pdf"
"04UN00",NA
"04UO00","http://www.bs-stlambertus.nl/bestanden/454405/Schoolgids-2017-2018-Lambertusschool-Netersel-juni-2017.pdf"
"04UQ00","http://www.goedepolder.nl/wp-content/uploads/2016/03/schoolgids-2016-2017.pdf"
"04UR00","http://3spr.nl/wp-content/uploads/2017/11/schoolgids-3S-2016-2017.pdf"
"04US00","http://www.veenbrug-ikt.nl/docs/schoolgids%202015-2016.pdf"
"04UU00",NA
"04UV00",NA
"04UZ00","http://www.bsdevonder.net/media/176205/schoolgids-2017-2018-def.pdf"
"04VA00",NA
"04VF00","http://www.onsmuiderberg.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018-def.pdf"
"04VG00","http://www.swsdenijewier.nl/upload/files/downloads/informatiegids%202017-2018.pdf"
"04VH00","https://www.michaelschool.nl/content/26330/download/clnt/76322_Schoolgids20172018.pdf"
"04VI00",NA
"04VJ00",NA
"04VK00","http://www.cbsdewel.nl/downloads/deschoolgids[0].pdf"
"04VL00",NA
"04VM00",NA
"04VN00","http://www.deoase-twello.nl/uploads/files/20170929%20Schoolgids%20De%20Oase%202017-2018%20.pdf"
"04VO00","https://www.deweiert.fortior.nl/bestanden/370449/2015-7-13_Schoolgids_A_2015.pdf"
"04VQ00","https://cpobfreule-live-5865bfdc59f54bfbbd552f-71c3b8a.aldryn-media.com/files/cpob_freule/Schoolgids%202017-2018%20Freule%20v.%20Pallandtschool.pdf"
"04VR00",NA
"04VS00","https://www.kapelke.fortior.nl/bestanden/424097/Schoolgids-A-Kapelke-2011-2016.pdf"
"04VT00",NA
"04VU00","http://www.cbsderank.nl/images/derank/downloads/Schoolgids_2016_2017_lowres.pdf"
"04VV00",NA
"04VW00",NA
"04VX00","http://www.hermanjozef.nl/bestanden/files/Herman%20Jozef/Documenten/Schoolgids%202017-2018.pdf"
"04VY00",NA
"04WC00",NA
"04WD00",NA
"04WJ00","https://www.schoolpraat-app.nl/phpimg/e603e7e994a561c4b1c/vondergids-2017-2018.pdf"
"04WK00","http://jfkarnhem.nl/img/file/schoolgids-17-18.pdf"
"04WL00",NA
"04WM00",NA
"04WO00","https://www.olvrouwebentelo.nl/Portals/693/docs/schoolgids%2013-14.pdf"
"04WQ00",NA
"04WR00",NA
"04WS00","https://www.bsdegarve.nl/bestanden/462914/Schoolgids-basisschool-De-Garve-schooljaar-2017-2018.pdf"
"04WT00","http://bsdevuurvlinder.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018-def..pdf"
"04WU00",NA
"04WV00","http://www.schakelleimuiden.nl/wp-content/uploads/2017/09/schoolgids20172018.pdf"
"04WW00","https://noorderbasis.nl/eben-haezer/wp-content/uploads/sites/71/2017/11/Eben-Haezer-schoolgids-2017-2018-1.pdf"
"04WX00",NA
"04XA00",NA
"04XB00",NA
"04XC00","http://www.deschakelammerzoden.nl/attachments/article/49/Schoolgids 2017-2018.pdf"
"04XD00","https://de-klim-op.nl/wp-content/uploads/2017/10/schoolgids-klimop-2017-2018.pdf"
"04XH00","http://www.zevensprongboskoop.nl/wp-content/uploads/2016/09/Schoolgids-2016-17v3.pdf"
"04XL00","http://www.kindcentrum-aelse.nl/bestanden/41/Schoolgids-2017-2018-%2804XL%29.pdf"
"04XS00","http://www.deborckeshof.nl/Portals/290/docs/Schoolgids%20De%20Borckeshof%202017-2018%20v1.pdf"
"04XW00",NA
"04XX00","http://www.prinses-amaliaschool.nl/bestanden/466850/Schoolgids-2017-2018.pdf"
"04XZ00","http://www.st-theresia.nl/bestanden/468165/Schoolgids-2017-2018.pdf"
"04YG00",NA
"04YJ00","http://www.vonkenmorgen.nl/wp-content/uploads/2016/01/Schoolgids-Vonkenmorgen-2017-2018.pdf"
"04YQ00","https://hoeksteenbussum-live-31a97710efd04a0f9-c4c4f26.aldryn-media.com/files/hoeksteen_bussum/Schoolgids_Hoeksteen_2015-2016.pdf"
"04YR00",NA
"04YT00","http://www.oranjenassauschool-veen.nl/wp-content/uploads/2014/04/Schoolgids-2017-2018.pdf"
"04YU00","https://www.skowf.nl/site/dehoeksteen/wp-content/uploads/sites/51/2016/08/Schoolgids-2017-2018.pdf"
"04YY00",NA
"04YZ00","http://www.dewilge.nl/praktijk/SiteAssets/Paginas/Schoolgids/Schoolgids%202017-2018.pdf"
"04YZ01","http://www.dewilgetoren.nl/praktijk/SiteAssets/Paginas/Schoolgids/Schoolgids%20de%20Wilgetoren%202017-2018.pdf"
"04ZB00",NA
"04ZF00",NA
"04ZG00","https://www.ikcjoannes.nl/images/schoolgids.pdf"
"04ZI00",NA
"04ZM00","http://www.debinckhorst.nl/praktijk/SiteAssets/Paginas/schoolgids-2014-2015/Schoolgids%20De%20Binckhorst%20St.%20Jan%202016-2017.pdf"
"04ZO00","http://onderwijsteamcoevorden.nl/panta-rhei/wp-content/uploads/sites/2/2017/09/Schoolgids-2017-2018-Panta-Rhei-definitief-1.pdf"
"04ZS00",NA
"04ZT00",NA
"04ZV00","http://www.bsdekeerkring.nl/WORDPRESS/wp-content/uploads/2014/02/schoolgids-2017-2018-keerkring-uitgebreide-versie-definitief.pdf"
"04ZW00",NA
"04ZX00",NA
"05AF00","http://www.kennedyschoolfijnaart.nl/wordpress/wp-content/uploads/2017/09/schoolgids-2017-2018.pdf"
"05AI00",NA
"05AO00",NA
"05AS00",NA
"05AT00","https://www.paxchristioverdinkel.nl/wp-content/uploads/skolo/sites/6/2016/12/schoolgids-2017-2018-definitief.pdf"
"05AY00",NA
"05BB00",NA
"05BC00",NA
"05BD00","https://www.st-jozefschool.nl/syndeo_data/media/schoolgids/Schoolgids_2017-2018_Sint_Jozefschool_Halfweg.pdf"
"05BE00","https://www.askoscholen.nl/scholen/Dr.Plesmanschool/School/Documents/schoolgids 2017-2018.pdf"
"05BF00","https://www.st-willibrordusschool.nl/syndeo_data/media/schoolgids/Schoolgids_17-18.pdf"
"05BG00","https://catharina-school.nl/wp-content/uploads/2017/07/Schoolgids-Catharinaschool-2017-2018-definitief.pdf"
"05BH00","https://www.sintbarbaraschool.nl/content/26347/download/clnt/76384_Schoolgidsbijlage_2017-2018.pdf"
"05BI00","https://www.sintjanwaarland.nl/content/26348/download/clnt/48033_informatiegids_passendonderwijs_dec_20121.pdf"
"05BJ00","http://www.stmichaelschool.nl/content/23/Schoolgids 2017-18.pdf"
"05BK00","http://www.bsdenotenbalk.nl/wp-content/uploads/2017/07/schoolgids-17-18-inclusief-ABC-def.pdf"
"05BL00","http://www.st-michaelschool.nl/docs/schoolgids/Ouders%20-%20schoolgids%202015016-1.pdf"
"05BM00","http://www.stjosephdenoord.nl/wp-content/uploads/schoolgids-2017-2018.pdf"
"05BN00",NA
"05BO00","https://www.silvester-bernadette.nl/images/SB-schoolgids-2017-2018.pdf"
"05BQ00","https://www.landmanschool.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018.pdf"
"05BR00","http://www.basisschooldeleer.nl/images/De-Leer/schoolgids/De_Leer_schoolgids_2017-2018_.pdf"
"05BS00",NA
"05BT00","http://www.hubertusschoolherten.nl/images/documenten/folders/05BT_Hubertus_Schoolgids_2017-2018.pdf"
"05BU00","http://www.bs-sprankel.nl/sites/bs-sprankel.nl/files/field/attachment/schoolgids_2017-2018_november_2017_def_1.pdf"
"05BX00",NA
"05BY00","https://www.dezyp.nl/BasisFluvius_C01/UploadData/images/15/44/0/Schoolgids-de-Zyp-17-18-navigatie.pdf"
"05CB00","https://www.cbsimmanuel.com/syndeo_data/media/schoolgids/schoolgids_2017-2018_pdf.pdf"
"05CC00","https://www.bs-lambertus.nl/bestanden/453677/Clusterschoolgids-2017-2018.pdf"
"05CD00","http://www.rkhorizon.nl/sophia_C01/UploadData/images/9/300/0/schoolgids_juli_2015_def.pdf"
"05CH00","http://www.cbsdeborg.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018-CBS-De-Borg-1.pdf"
"05CH02","http://www.cbsdeborg.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018-CBS-De-Borg-1.pdf"
"05CJ00",NA
"05CM00",NA
"05CN00",NA
"05CO00",NA
"05CP00",NA
"05CS00","https://www.skowf.nl/site/jozefschool-medemblik/wp-content/uploads/sites/45/2017/11/Schoolgids-Jozefschool-2017-2018.pdf"
"05CT00",NA
"05CX00","https://www.skowf.nl/site/stnicolaasschool/wp-content/uploads/sites/42/2017/10/Schoolgids-2017-2018-St.-Nicolaasschool.pdf"
"05CZ00",NA
"05DA00","http://www.schapendel.nl/SophiaSt_C01/ShowDocument.asp?OriginCode=H&OriginComID=124&OriginModID=8800&OriginItemID=0&CustID=648&ComID=124&DocID=16&Ext=.pdf"
"05DB00","https://www.stjosephzandberg.nl/upload/265-Schoolgids_algemeen_deel_2017-2018_St._Josephschool.pdf"
"05DC00","http://www.zilverbergoverasselt.nl/bestanden/454765/02-Zilverberg-2017-2018-web-gids.pdf"
"05DD00",NA
"05DF00",NA
"05DG00","http://www.st-michael.nl/wp-content/uploads/2015/09/Schoolgids-2017-2018..pdf"
"05DH00","https://www.debalein.nl/content/26346/download/clnt/45707_informatiegids_passendonderwijs_dec_2012.pdf"
"05DJ00","http://www.bs-someren-heide.nl/bestanden/465948/Schoolgids-St--Jozef-2017-2018-%281%29.pdf"
"05DK00","http://www.depannevogel.nl/images/pannevogel/documenten/schoolgids2017-2018.pdf"
"05DN00","https://www.marialv.nl/syndeo_data/media/Schooldocumenten/Schoolgids__2017-2018_Langeveen.pdf"
"05DO00",NA
"05DP00",NA
"05DQ00",NA
"05DT00",NA
"05DU00",NA
"05DV00","https://www.kleurrijk.fortior.nl/bestanden/454628/Schoolgids-2017---2018.pdf"
"05DW00","https://www.bs-demeent.nl/bestanden/374338/SCHOOLGIDS-2015-2019.pdf"
"05DX00","https://bsdedisselboom.nl/wp-content/uploads/2017/09/schoolgids-ouderversie.pdf"
"05ED00","http://www.lambertusschool.nl/media/628508/schoolgids-2017-2018.pdf"
"05EF00",NA
"05EG00",NA
"05EH00",NA
"05EJ00",NA
"05EN00","https://bsdeveste.nl/images/onzeschool/schoolgids/schoolgids17-18_De-Veste.pdf"
"05EP00",NA
"05ER00","http://www.ikclaar.nl/bestanden/457625/IKCLaar_schoolgids2017-2018.pdf"
"05ES00",NA
"05EV00",NA
"05EY00","http://martinusmakkum.bms-onderwijs.nl/content/17/Schoolgids St. Martinusschool 2017-2018 05EY.pdf"
"05EZ00","http://www.opdetienbunder.nl/images/phocadownload/Minigids%2010B%202016-2017.pdf"
"05FA00",NA
"05FG00","https://www.stjanleende.nl/-uploads/files/insite/schoolgids-st-jan-2017-2018.pdf"
"05FH00","http://www.prisma-scholen.nl/wp-content/uploads/2010/12/bovenschoolse-info-naar-ouders-20-juni-2013.pdf"
"05FK00","http://www.franciscus-school.nl/content/28269/download/clnt/79469_SCHOOLGIDS_2017-2018.pdf"
"05FM00","https://www.basisschooldebrug.nl/content/27089/download/clnt/44854_gids-basisonderwijs-2012-2013.pdf"
"05FP00","http://www.bredeschool-omnibus.nl/bestanden/Documenten-schooljaar-2016-2017/schoolgids_2016-2017_v161023.pdf"
"05FR00","https://www.askoscholen.nl/scholen/hetwespennest/School/Documents/Schoolgids schooljaar 17-18.pdf"
"05FS00",NA
"05FU00",NA
"05FV00","http://www.antoniusschool-beesd.nl/bestanden/458042/17260-SKOR-St.-Antonius-Schoolgids-WEB.pdf"
"05FX00",NA
"05FZ00",NA
"05GC00","https://www.bsdeschakel.nu/schoolgids.pdf"
"05GE00","https://www.bs-andreas.nl/-uploads/files/insite/schoolgids-st-andreas-2017-2018.pdf"
"05GF00","https://www.camminghaschool.nl/wp-content/uploads/2017/08/Camminghaschool-Schoolgids-17-18.pdf"
"05GH00","https://nicolaasschoolodijk.nl/wp-content/uploads/2017/09/Schoolgids-Nicolaasschool-2017-2018.pdf"
"05GJ00",NA
"05GK00","http://www.bsdewaai.nl/bestanden/432149/Schoolgids-2016-2018.pdf"
"05GL00",NA
"05GM00",NA
"05GP00","http://bs-achterberg.nl/wp-content/uploads/2017/06/Schoolgids-2017-2018-IKC-Achterberg-Dongen.pdf"
"05GQ00","http://www.scalascholen.nl/media/257544/informatiegids_passendonderwijs_voor-ouders.pdf"
"05GR00","http://www.alexanderschool-skovv.nl/Portals/227/docs/Praktische%20Info/Hoofdluis%20Schoolgids.pdf"
"05GU00",NA
"05GY00","http://www.prisma-scholen.nl/wp-content/uploads/2010/12/bovenschoolse-info-naar-ouders-20-juni-2013.pdf"
"05HC00",NA
"05HD00",NA
"05HF00","http://www.sintandreasschool.nl/files/SCHOOLGIDS_2017-2018_1_0.pdf"
"05HH00",NA
"05HL00","https://www.dolfijnheino.nl/syndeo_data/media/schoolgids/VRIJ_VAN_SCHOOL.pdf"
"05HO00","http://www.jorisheumen.nl/bestanden/454731/03-StJoris-2017-2018-web-gids.pdf"
"05HU00",NA
"05HV00",NA
"05HW00",NA
"05HZ00","http://www.klimopwilbertoord.nl/SamenwerkingsverbandWEB/download/3483schoolgids-klimop-2017-2018.pdf"
"05IA00","http://www.degrotelier.nl/bestanden/455150/Schoolgids-2017-2018.pdf"
"05IB00","https://www.askoscholen.nl/scholen/JozefschoolWeesp/School/Schoolgids/PublishingImages/Paginas/default/Schoolgids%20Weesp%202017-2018.pdf"
"05IB01","https://www.askoscholen.nl/scholen/JozefschoolWeesp/School/Schoolgids/PublishingImages/Paginas/default/Schoolgids%20Weesp%202017-2018.pdf"
"05ID00","http://www.montessorinoordwijk.nl/sophia_C01/UploadData/images/12/476/0/schoolgids-2017-2018-definitief.pdf"
"05IE00","https://www.bsbrakkenstein.nl/joseph_C01/UploadData/images/14/459/0/schoolgids-2017-2018.pdf"
"05IF00","https://www.skowf.nl/site/decaegh/wp-content/uploads/sites/32/2016/08/Schoolgids-2017-2018.pdf"
"05IK00","http://www.patereymard.nl/SamenwerkingsverbandWEB/download/3515Schoolgids-PE-2017-2018.pdf"
"05IL00","http://www.dezonnewijzerwesterbeek.nl/SamenwerkingsverbandWEB/download/3596Schoolgids-2017-2018-Zonnewijzer[2510].pdf"
